split,method,route_id,base_instance,n_customers,network_group,feasible,reason,completion_time,n_station_visits,n_station_revisits,consecutive_same_station,loop_guard_hit,return_value,horizon,n_continue,n_charge
validation,GreedyFullCharge,c202C10_NL__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,8,0,0,False,-3649.149960583187,3390.0,8,8
validation,GreedyFullCharge,c202C10_VG__v0,c202,10,Small_Network,False,ZERO_CHARGE_NOOP,3390.0,4,0,0,False,-4235.164124340704,3390.0,3,4
validation,GreedyFullCharge,r102C10_L__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-311.59659892619845,230.0,3,0
validation,GreedyFullCharge,r102C10_L__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyFullCharge,r102C10_L__v2,r102,3,Small_Network,True,,195.23538406167134,1,0,0,False,-195.23538406167134,230.0,4,1
validation,GreedyFullCharge,r102C10_NL__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-263.5440037453175,230.0,4,1
validation,GreedyFullCharge,r102C10_NL__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyFullCharge,r102C10_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-249.23538406167134,230.0,3,0
validation,GreedyFullCharge,r102C10_VG__v0,r102,5,Small_Network,False,ZERO_CHARGE_NOOP,230.0,2,0,0,False,-313.068734881198,230.0,2,2
validation,GreedyFullCharge,r102C10_VG__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,GreedyFullCharge,r102C10_VG__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-249.23538406167134,230.0,3,0
validation,GreedyFullCharge,rc108C10_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-338.5229957375241,240.0,5,5
validation,GreedyFullCharge,rc108C10_L__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-341.29971956786716,240.0,3,0
validation,GreedyFullCharge,rc108C10_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-363.00527498516055,240.0,4,5
validation,GreedyFullCharge,rc108C10_NL__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-282.0594816896262,240.0,4,5
validation,GreedyFullCharge,rc108C10_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-363.00527498516055,240.0,4,5
validation,GreedyFullCharge,rc108C10_VG__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-282.0594816896262,240.0,4,5
validation,GreedyFullCharge,rc205C10_L__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,0,0,0,False,-1409.64862821393,960.0,2,0
validation,GreedyFullCharge,rc205C10_NL__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,1,0,0,False,-1409.64862821393,960.0,2,1
validation,GreedyFullCharge,rc205C10_VG__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,1,0,0,False,-1409.64862821393,960.0,2,1
validation,GreedyFullCharge,c202C15_L__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,0,0,0,False,-4929.552864770639,3390.0,3,0
validation,GreedyFullCharge,c202C15_NL__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,5,0,0,False,-5192.036286928809,3390.0,1,5
validation,GreedyFullCharge,c202C15_VG__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,5,0,0,False,-5192.036286928808,3390.0,1,5
validation,GreedyFullCharge,r102C15_L__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyFullCharge,r102C15_L__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,9,0,0,False,-322.93921691145033,230.0,3,9
validation,GreedyFullCharge,r102C15_L__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-241.31370849898477,230.0,3,0
validation,GreedyFullCharge,r102C15_L__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,0,0,0,False,-257.8028775489157,230.0,3,0
validation,GreedyFullCharge,r102C15_L__v4,r102,3,Small_Network,True,,184.0980773245741,1,0,0,False,-184.0980773245741,230.0,4,1
validation,GreedyFullCharge,r102C15_NL__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyFullCharge,r102C15_NL__v1,r102,4,Small_Network,False,ZERO_CHARGE_NOOP,230.0,6,0,0,False,-296.62992870726634,230.0,3,6
validation,GreedyFullCharge,r102C15_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,7,0,0,False,-317.48414464063353,230.0,1,7
validation,GreedyFullCharge,r102C15_NL__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,7,0,0,False,-317.2801450563276,230.0,2,7
validation,GreedyFullCharge,r102C15_NL__v4,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,5,0,0,False,-285.61067195581535,230.0,2,5
validation,GreedyFullCharge,r102C15_VG__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,GreedyFullCharge,r102C15_VG__v1,r102,4,Small_Network,False,ZERO_CHARGE_NOOP,230.0,6,0,0,False,-296.62992870726634,230.0,3,6
validation,GreedyFullCharge,r102C15_VG__v2,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,4,0,0,False,-275.0438613730803,230.0,1,4
validation,GreedyFullCharge,r102C15_VG__v3,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,1,0,0,False,-287.0968272205351,230.0,2,1
validation,GreedyFullCharge,r102C15_VG__v4,r102,3,Small_Network,False,ZERO_CHARGE_NOOP,230.0,0,0,0,False,-331.2588847548442,230.0,0,0
validation,GreedyFullCharge,r209C15_L__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,1,0,0,False,-1266.5958667333862,1000.0,7,1
validation,GreedyFullCharge,r209C15_NL__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,7,0,0,False,-1233.5741378669434,1000.0,8,7
validation,GreedyFullCharge,r209C15_VG__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,10,0,0,False,-1228.861433597695,1000.0,8,10
validation,GreedyFullCharge,rc108C15_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-404.56436256099704,240.0,4,5
validation,GreedyFullCharge,rc108C15_L__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-258.02775637732,240.0,6,1
validation,GreedyFullCharge,rc108C15_L__v2,rc108,3,Small_Network,True,,159.24132461091756,1,0,0,False,-159.24132461091756,240.0,4,1
validation,GreedyFullCharge,rc108C15_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-373.57667547842505,240.0,3,0
validation,GreedyFullCharge,rc108C15_NL__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-303.5228539452838,240.0,4,0
validation,GreedyFullCharge,rc108C15_NL__v2,rc108,3,Small_Network,True,,170.31589973182142,1,0,0,False,-170.31589973182142,240.0,4,1
validation,GreedyFullCharge,rc108C15_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-373.57667547842505,240.0,3,0
validation,GreedyFullCharge,rc108C15_VG__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-283.3248149180983,240.0,5,0
validation,GreedyFullCharge,rc108C15_VG__v2,rc108,3,Small_Network,False,ZERO_CHARGE_NOOP,240.0,3,0,0,False,-271.0379357600708,240.0,2,3
validation,GreedyFullCharge,rc108C5_L__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-282.0594816896262,240.0,3,5
validation,GreedyFullCharge,rc108C5_L__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-265.4950975679639,240.0,2,0
validation,GreedyFullCharge,rc108C5_NL__v0,rc108,3,Small_Network,False,ZERO_CHARGE_NOOP,240.0,2,0,0,False,-332.3487152828442,240.0,1,2
validation,GreedyFullCharge,rc108C5_NL__v1,rc108,2,Small_Network,True,,215.89339837832415,1,0,0,False,-215.89339837832415,240.0,3,1
validation,GreedyFullCharge,rc108C5_VG__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-359.6598058611608,240.0,1,0
validation,GreedyFullCharge,rc108C5_VG__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-265.4950975679639,240.0,2,0
validation,OneStepLookahead,r102_50_21_NL__v0,r102,9,Large_Network,False,NO_FEASIBLE_ACTION,230.0,10,0,0,False,-435.18201464070114,230.0,1,10
validation,OneStepLookahead,r102_50_21_NL__v1,r102,4,Large_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-359.29437261003807,230.0,0,4
validation,OneStepLookahead,r102_50_21_NL__v2,r102,4,Large_Network,True,,152.39699480017086,1,0,0,False,-152.39699480017086,230.0,5,1
validation,OneStepLookahead,r102_50_21_NL__v3,r102,5,Large_Network,False,NO_FEASIBLE_ACTION,230.0,11,0,0,False,-354.62189505317497,230.0,2,11
validation,OneStepLookahead,r102_50_21_NL__v4,r102,3,Large_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-295.7212453363292,230.0,1,4
validation,OneStepLookahead,r102_50_21_NL__v5,r102,8,Large_Network,False,NO_FEASIBLE_ACTION,230.0,16,0,0,False,-434.6702001423488,230.0,1,16
validation,OneStepLookahead,r102_50_21_NL__v6,r102,6,Large_Network,False,NO_FEASIBLE_ACTION,230.0,11,0,0,False,-385.1578330054274,230.0,1,11
validation,OneStepLookahead,r102_50_21_NL__v7,r102,3,Large_Network,False,NO_FEASIBLE_ACTION,230.0,20,0,0,False,-346.67604525740546,230.0,0,20
validation,OneStepLookahead,r102_50_21_NL__v8,r102,4,Large_Network,False,NO_FEASIBLE_ACTION,230.0,19,0,0,False,-338.80442546016087,230.0,1,19
validation,OneStepLookahead,r102_50_21_NL__v9,r102,4,Large_Network,False,NO_FEASIBLE_ACTION,230.0,15,0,0,False,-267.20215047547657,230.0,4,15
validation,OneStepLookahead,c108C25_NL__v0,c108,6,Medium_Network,False,NO_FEASIBLE_ACTION,1236.0,6,0,0,False,-1825.5184717239672,1236.0,1,6
validation,OneStepLookahead,c108C25_NL__v1,c108,9,Medium_Network,False,NO_FEASIBLE_ACTION,1236.0,5,0,0,False,-1650.095659548304,1236.0,5,5
validation,OneStepLookahead,c108C25_NL__v2,c108,10,Medium_Network,False,NO_FEASIBLE_ACTION,1236.0,22,0,0,False,-1990.0239955267532,1236.0,4,22
validation,OneStepLookahead,r102C25_NL__v0,r102,5,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,20,0,0,False,-422.9101943669682,230.0,0,20
validation,OneStepLookahead,r102C25_NL__v1,r102,3,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,14,0,0,False,-333.3540611518122,230.0,1,14
validation,OneStepLookahead,r102C25_NL__v2,r102,3,Medium_Network,True,,164.8660687473185,1,0,0,False,-164.8660687473185,230.0,4,1
validation,OneStepLookahead,r102C25_NL__v3,r102,4,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,15,0,0,False,-380.40970345454843,230.0,0,15
validation,OneStepLookahead,r102C25_NL__v4,r102,3,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-312.9756388001589,230.0,1,5
validation,OneStepLookahead,r102C25_NL__v5,r102,3,Medium_Network,False,NO_FEASIBLE_ACTION,230.0,19,0,0,False,-267.20215047547657,230.0,3,19
validation,OneStepLookahead,r102C25_NL__v6,r102,4,Medium_Network,True,,186.27039706443924,4,0,0,False,-186.27039706443924,230.0,5,4
validation,OneStepLookahead,c202C10_L__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-4101.9685496995135,3390.0,4,3
validation,OneStepLookahead,c202C10_NL__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,6,0,0,False,-4232.279838441006,3390.0,3,6
validation,OneStepLookahead,c202C10_VG__v0,c202,10,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,6,0,0,False,-4243.007750320212,3390.0,3,6
validation,OneStepLookahead,r102C10_L__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-384.6679870510843,230.0,2,6
validation,OneStepLookahead,r102C10_L__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,OneStepLookahead,r102C10_L__v2,r102,3,Small_Network,True,,195.23538406167134,2,0,0,False,-195.23538406167134,230.0,4,2
validation,OneStepLookahead,r102C10_NL__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-333.5965989261984,230.0,2,1
validation,OneStepLookahead,r102C10_NL__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,OneStepLookahead,r102C10_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-372.5870800021196,230.0,0,4
validation,OneStepLookahead,r102C10_VG__v0,r102,5,Small_Network,False,NO_FEASIBLE_ACTION,230.0,2,0,0,False,-326.068734881198,230.0,2,2
validation,OneStepLookahead,r102C10_VG__v1,r102,2,Small_Network,True,,184.57176012263747,0,0,0,False,-184.57176012263747,230.0,3,0
validation,OneStepLookahead,r102C10_VG__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-372.5870800021196,230.0,0,4
validation,OneStepLookahead,rc108C10_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,6,0,0,False,-364.4481172719916,240.0,4,6
validation,OneStepLookahead,rc108C10_L__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-284.20407221060066,240.0,4,3
validation,OneStepLookahead,rc108C10_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,6,0,0,False,-364.4481172719916,240.0,4,6
validation,OneStepLookahead,rc108C10_NL__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,4,0,0,False,-304.6443787195112,240.0,3,4
validation,OneStepLookahead,rc108C10_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,6,0,0,False,-328.9021176344536,240.0,4,6
validation,OneStepLookahead,rc108C10_VG__v1,rc108,4,Small_Network,False,NO_FEASIBLE_ACTION,240.0,2,0,0,False,-371.0987094410905,240.0,2,2
validation,OneStepLookahead,rc205C10_L__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,1,0,0,False,-1409.64862821393,960.0,2,1
validation,OneStepLookahead,rc205C10_NL__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,2,0,0,False,-1409.64862821393,960.0,2,2
validation,OneStepLookahead,rc205C10_VG__v0,rc205,10,Small_Network,False,NO_FEASIBLE_ACTION,960.0,2,0,0,False,-1409.64862821393,960.0,2,2
validation,OneStepLookahead,c202C15_L__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,2,0,0,False,-5155.158109099636,3390.0,1,2
validation,OneStepLookahead,c202C15_NL__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-5042.224432868148,3390.0,2,3
validation,OneStepLookahead,c202C15_VG__v0,c202,15,Small_Network,False,NO_FEASIBLE_ACTION,3390.0,3,0,0,False,-5192.036286928808,3390.0,1,3
validation,OneStepLookahead,r102C15_L__v0,r102,2,Small_Network,True,,164.8660687473185,1,0,0,False,-164.8660687473185,230.0,3,1
validation,OneStepLookahead,r102C15_L__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,8,0,0,False,-402.4467198116338,230.0,1,8
validation,OneStepLookahead,r102C15_L__v2,r102,3,Small_Network,True,,135.0185496537594,3,0,0,False,-135.0185496537594,230.0,4,3
validation,OneStepLookahead,r102C15_L__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,8,0,0,False,-298.6897679718767,230.0,2,8
validation,OneStepLookahead,r102C15_L__v4,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,1,0,0,False,-251.095023109729,230.0,3,1
validation,OneStepLookahead,r102C15_NL__v0,r102,2,Small_Network,True,,164.8660687473185,1,0,0,False,-164.8660687473185,230.0,3,1
validation,OneStepLookahead,r102C15_NL__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,4,0,0,False,-283.0164341906274,230.0,3,4
validation,OneStepLookahead,r102C15_NL__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,7,0,0,False,-357.4177784279939,230.0,0,7
validation,OneStepLookahead,r102C15_NL__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,6,0,0,False,-317.2801450563276,230.0,2,6
validation,OneStepLookahead,r102C15_NL__v4,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-269.09502310972897,230.0,2,5
validation,OneStepLookahead,r102C15_VG__v0,r102,2,Small_Network,True,,164.8660687473185,0,0,0,False,-164.8660687473185,230.0,3,0
validation,OneStepLookahead,r102C15_VG__v1,r102,4,Small_Network,False,NO_FEASIBLE_ACTION,230.0,8,0,0,False,-366.65517919313737,230.0,0,8
validation,OneStepLookahead,r102C15_VG__v2,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,5,0,0,False,-341.86405227764976,230.0,0,5
validation,OneStepLookahead,r102C15_VG__v3,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,8,0,0,False,-285.83063392623563,230.0,2,8
validation,OneStepLookahead,r102C15_VG__v4,r102,3,Small_Network,False,NO_FEASIBLE_ACTION,230.0,8,0,0,False,-341.969582085262,230.0,0,8
validation,OneStepLookahead,r209C15_L__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,1,0,0,False,-1342.6316167652985,1000.0,4,1
validation,OneStepLookahead,r209C15_NL__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,4,0,0,False,-1390.2082052214105,1000.0,3,4
validation,OneStepLookahead,r209C15_VG__v0,r209,15,Small_Network,False,NO_FEASIBLE_ACTION,1000.0,5,0,0,False,-1390.2082052214105,1000.0,3,5
validation,OneStepLookahead,rc108C15_L__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-310.9121318369916,240.0,5,3
validation,OneStepLookahead,rc108C15_L__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,2,0,0,False,-258.02775637732,240.0,6,2
validation,OneStepLookahead,rc108C15_L__v2,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-259.2353840616713,240.0,3,1
validation,OneStepLookahead,rc108C15_NL__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-386.57667547842505,240.0,2,1
validation,OneStepLookahead,rc108C15_NL__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,2,0,0,False,-303.5228539452839,240.0,4,2
validation,OneStepLookahead,rc108C15_NL__v2,rc108,3,Small_Network,True,,163.82102105636775,1,0,0,False,-163.82102105636775,240.0,4,1
validation,OneStepLookahead,rc108C15_VG__v0,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-386.57667547842505,240.0,2,1
validation,OneStepLookahead,rc108C15_VG__v1,rc108,6,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-283.3248149180983,240.0,5,1
validation,OneStepLookahead,rc108C15_VG__v2,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-298.6462664013768,240.0,2,3
validation,OneStepLookahead,rc108C5_L__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-359.6598058611608,240.0,1,1
validation,OneStepLookahead,rc108C5_L__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,5,0,0,False,-334.3933148584728,240.0,1,5
validation,OneStepLookahead,rc108C5_NL__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,2,0,0,False,-359.6598058611608,240.0,1,2
validation,OneStepLookahead,rc108C5_NL__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,3,0,0,False,-300.9901951359278,240.0,1,3
validation,OneStepLookahead,rc108C5_VG__v0,rc108,3,Small_Network,False,NO_FEASIBLE_ACTION,240.0,0,0,0,False,-359.6598058611608,240.0,1,0
validation,OneStepLookahead,rc108C5_VG__v1,rc108,2,Small_Network,False,NO_FEASIBLE_ACTION,240.0,1,0,0,False,-303.225946815688,240.0,1,1
